gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Csn3	973.6843259947609	-0.6069162519523659	0.12618633168741927	4.809682981004473	1.5116985688588475e-6	6.839150199108015e-6
Csnk1a1	21169.53141197939	0.050106076370253556	0.051095210911476605	-0.9806413453711593	0.3267696378958362	0.4872588350524878
Csnk1d	18397.422591524115	0.2414443213831682	0.05429126266524872	-4.447204016452435	8.699520629924691e-6	3.5620453225240745e-5
Csnk1e	10853.430264226212	-0.29468362766788153	0.05945715081514068	4.956235265697272	7.187218170136467e-7	3.362818737823448e-6
Csnk1g1	3227.0275761331905	-0.35227311587582516	0.09526554827234562	3.6978017999617765	2.17474584609733e-4	7.215632919829127e-4
Csnk1g2	4697.848708525013	0.029041289428261126	0.07679427927698695	-0.37816995877405113	0.7053043406483597	0.8254509180577152
Csnk1g3	6170.750079348005	0.035681006811826635	0.06594570146707018	-0.5410664534312953	0.5884617796199703	0.7367395798968749
Csnk2a1	14211.109391751144	-0.12047157775639027	0.054818348882627016	2.197650608089913	0.02797401383463291	0.061658267423848945
Csnk2a2	3090.156769047654	0.20363082822069808	0.08112526823278153	-2.5100789514359207	0.012070417130709374	0.029215756331522243
Csnk2b	3872.99065986954	-0.33587943434423095	0.07433206180196149	4.518634707578738	6.223966946950987e-6	2.5999281963153123e-5
Cspg4	3.497680712810132	0.9531988415376357	1.885409722625023	-0.5055658884640276	0.6131614332439127	0.756113142226524
Cspg5	4629.590968664456	-0.4235966558495783	0.07820417311125458	5.416547979440464	6.076069133661692e-8	3.202229894029298e-7
Cspp1	2092.987065461884	0.03279099252470025	0.0994959488642333	-0.3295711322824313	0.74172403806854	0.8509643166328762
Csrnp1	661.3003615966426	0.5011123123840789	0.1455059811596735	-3.443929303732021	5.733255935142337e-4	0.001782799242663622
Csrnp2	6305.395983399489	0.39038574219521743	0.06340219145342145	-6.157290990202052	7.399980766435171e-10	4.690354475792159e-9
Csrnp3	13062.032959956607	0.5370191300898214	0.07322080450820623	-7.3342424150725485	2.2297917702977158e-13	1.9116091303972526e-12
Csrp1	1820.9054101527972	-0.14744303050559457	0.09882562210979713	1.4919514530531623	0.13571187257264467	0.24108382445523527
Csrp2	741.7965596833608	-0.28858496534399436	0.13711090235369397	2.1047557881251113	0.03531257150640342	0.07557327486710873
Csrp2bp	2213.4344369893274	0.15174529405067214	0.09214198259893686	-1.6468637831591761	0.0995860475095516	0.18577736617228724
Cst3	4936.090688438402	-0.4512036669456558	0.07160741728947928	6.301074442073861	2.9558937523113605e-10	1.943510363077473e-9
Cst6	26.424286433591817	-0.5673300652836274	0.6812147617608997	0.8328211558673698	0.40494560137065877	0.5705001563357099
Cstad	8.987858137876675	-1.160993072771759	1.1704929458233513	0.9918838698810698	0.32125417844904197	0.48080662756462283
Cstb	966.2700809400117	-0.25747798356905954	0.12309440351378087	2.0917115337435623	0.03646432813709787	0.0776797221069814
Cstf1	3003.4782759435684	0.6554884113222081	0.08476485218043447	-7.733021346240355	1.0502367855680795e-14	1.0005136511812141e-13
Cstf2	7000.916599589879	0.2989422547751715	0.07538414372717367	-3.9655853339276175	7.3216052033768e-5	2.631266734874501e-4
Cstf2t	6416.784441538062	0.6119099206023746	0.07520592281677804	-8.136459173476968	4.0700601152858446e-16	4.299566282897796e-15
Cstf3	2416.7954295208588	-0.2787560505082321	0.08672363573965843	3.2143030920088362	0.0013076156609593602	0.003837085153262691
Ctage5	2514.5354737133184	-0.3280203123074241	0.08743850490030702	3.751440085594057	1.758217720063383e-4	5.92145057509834e-4
Ctbp1	10371.598519352121	-0.564987833578065	0.060341079572804934	9.363237077924255	7.733040869265539e-21	1.0989818544774605e-19
Ctbp2	1868.812433725248	-0.42892907330330876	0.10087716363475721	4.251993789757202	2.1187573732113056e-5	8.195315592272778e-5
Ctbs	825.9838629467237	-0.18005586827739498	0.14060386116424345	1.2805897845654928	0.2003377899954408	0.3320916290439636
Ctc1	4911.314771222644	0.36328130953694293	0.08502051017319812	-4.272866732943504	1.929758015391523e-5	7.525502186765753e-5
Ctcf	5323.458614919215	0.2837688920063902	0.07049628577976334	-4.025302735705956	5.690206371299971e-5	2.0743725872367515e-4
Ctcfl	17.271337697485208	-0.647570184414007	0.8871213715193966	0.7299679674100243	0.4654097649057431	0.6297133596044691
Ctdnep1	2808.4345992732547	0.10084971642211568	0.10685676909292066	-0.9437840698179695	0.34528000275108023	0.5077725639838971
Ctdp1	2530.053425907325	0.9138650225208929	0.08613248664027218	-10.609992328882855	2.6777105550933144e-26	5.2222221748819875e-25
Ctdsp1	135.40889784431852	-1.40942384994235	0.33382999384930884	4.221980876225775	2.421646603397797e-5	9.291285343746793e-5
Ctdsp2	1640.5956915283184	0.2510289630463121	0.09853251523117851	-2.547676393496544	0.01084430137483015	0.02650442039105338
Ctdspl	742.252852177804	-0.9906384575635916	0.14487379316292234	6.837941051557463	8.03394401132395e-12	6.145029982917333e-11
Ctdspl2	2106.5513718982256	1.2385784968699114	0.09468517134378808	-13.08101869904014	4.2273650379841606e-39	1.4858289500419374e-37
Ctf1	19.57748647361265	-0.5009016773790055	0.7920835943601131	0.6323848656197207	0.527135420917686	0.6864456943398026
Ctgf	60.95809367736601	0.09621068063836515	0.49337897118332	-0.1950036103233453	0.845390121251507	0.9177132288297074
Cth	75.2726516655636	-1.044578568060799	0.43256708226508833	2.414836012465355	0.015742295431231405	0.037069937786361015
Cthrc1	161.6450310928038	-0.8713621187383899	0.2897778251492435	3.007000685057991	0.002638391683660631	0.0073239442138404234
Ctif	5713.210812426761	-0.6153644601657171	0.06488509085764678	9.48391151236549	2.4492584748184875e-21	3.593568665021106e-20
Ctla2a	47.79294041064148	-0.17642843084494192	0.51379682928629955	0.34338170418453845	0.7313113216821374	0.8441110101848878
Ctnna1	1653.5615539204036	-0.12113129596359395	0.10647101263531471	1.1376927199752833	0.2552488143720967	0.4017844540799187
Ctnna2	17675.649934138397	-0.12522781889657125	0.05337735107767054	2.3460853033780102	0.01897176490767809	0.04381733386608756
Ctnna3	21.06950473208742	0.6042552403903106	0.7763573830050379	-0.7783209815709186	0.4363798092742399	0.6020724186148362
Ctnnal1	1405.0424588487244	1.1618754459359368	0.1066097691095719	-10.89839566899145	1.1730737855970332e-27	2.4140690512042845e-26
Ctnnb1	30075.8313007312	0.1153833269604686	0.05101212509879944	-2.261880420331364	0.02370479238819942	0.053349109629732744
Ctnnbip1	3425.2383871817315	-0.20100816571538208	0.0786506969993422	2.5557073666755072	0.010597219755500386	0.025957250244858926
Ctnnbl1	2229.4806684491464	0.07959310840096698	0.09051561542681431	-0.8793301357523372	0.3792223006852493	0.5434802168652982
Ctnnd1	10598.906687274364	-0.0025635362715190025	0.06056575971078576	0.04232649410756882	0.9662384249637749	0.9831456973757229
Ctnnd2	6414.951373885985	0.07885747556480896	0.06611175897329949	-1.1927904625356749	0.2329514462614886	0.37342537098821493
Ctns	732.8342686408484	-0.8407200151277773	0.14274654861403563	5.8895995965615455	3.871324390788248e-9	2.2975416133220517e-8
Ctps	4348.228421460246	-0.22011615515166288	0.07145666346091807	3.080414680599402	0.0020671256950936935	0.005859629560555544
Ctps2	2481.886964690607	-0.44606571054111194	0.0856966611709921	5.205170241709522	1.938188376161276e-7	9.6377227962099e-7
Ctr9	8751.152335069295	0.07377072109446658	0.058530165116394944	-1.2603880571285557	0.20752940783304272	0.3416591568506443
Ctrl	54.494723784504	1.1135572030918095	0.4871067740953697	-2.286063882317901	0.02225052157007296	0.050470436318136386
Ctsa	3142.203527048559	-0.3028610608264924	0.0778738896711077	3.8891220421324104	1.0060751893277416e-4	3.519227322492091e-4
Ctsb	27037.4161816671	-0.4999988421245159	0.05330607863069427	9.379771593939958	6.6115796716328986e-21	9.466806284344847e-20
Ctsc	38.16610883306176	-1.4556492230157727	0.5902759265262726	2.466048770753966	0.013661273191603533	0.03267005506297143
Ctsd	22574.70326345026	-0.4032727534268308	0.05212070369896738	7.737285278341713	1.015620027640453e-14	9.685062600593386e-14
Ctsf	1193.755282232827	-0.15274931703902142	0.11310420946884472	1.3505184091410602	0.17684975269139197	0.2997146209827824
Ctsh	7.797551143948839	-0.3098060068576557	1.2849934961011187	0.24109538904100136	0.8094811864019337	0.8950043469841126
Ctsj	51.54277746851991	0.015477368174340398	0.5377949159151535	-0.02877931292452423	0.977040599940207	0.9873475652127547
Ctsk	42.44385677734185	1.7374257996672755	0.5712787855260594	-3.04129234917655	0.0023556498629316437	0.00659977635827983
Ctsl	10696.1757597318	-0.8236255741866936	0.06266981135650089	13.142301793465618	1.8840706490037858e-39	6.683881229628169e-38
Ctso	208.54414094465764	-0.17706780625960178	0.24872761015773917	0.7118944541271801	0.47653013663823157	0.6405500175438975
Ctsq	5.418469041722691	-0.6852195216498788	1.4975355636433778	0.4575647739428621	0.6472651561487641	0.7827861695712491
Ctsr	4.970854264701677	0.09535052040226917	1.9149078615535338	-0.04979379024790928	0.9602867152107293	0.9802847013516283
Ctsz	2081.975268680934	-0.29400894042081666	0.09200599094276668	3.195541262130507	0.0013956882460169542	0.004076653148696219
Cttn	14731.57657717499	-0.39933329514153465	0.05743402417199599	6.952904674512497	3.5784050373305e-12	2.81054819433455e-11
Cttnbp2	1888.2817810859267	0.6590463657828053	0.09471680039583524	-6.9580725175317895	3.4495965031776464e-12	2.714986651818003e-11
Cttnbp2nl	5198.896969306616	-0.2952096243378109	0.08206318161543583	3.597345588198385	3.214812264835044e-4	0.0010390898387869856
Ctu1	684.2428323473273	-0.6576935909684095	0.14342685246194278	4.585568041681201	4.527537947855446e-6	1.9199628474235348e-5
Ctu2	1944.2675530689476	0.5518268233072052	0.12276339472651444	-4.495043693900244	6.955566306849956e-6	2.8858846459688397e-5
Ctxn1	3685.871209872368	-0.700309735889511	0.07889219168364146	8.876794026685943	6.8815063944945095e-19	8.735103076856682e-18
Ctxn2	38.0449340628952	1.5748220480240196	0.5867184194569616	-2.684118984165521	0.007272122041186881	0.018439712043361586
Ctxn3	8.438930136781222	0.27096984568542776	1.2131799532321637	-0.22335503068898208	0.8232592005510981	0.9041918615190396
Cubn	103.64496261153454	0.23571584282300084	0.35277485872502573	-0.668176421854178	0.504020984155056	0.6662930348796156
Cuedc1	2595.2529173051917	-0.2749193715789465	0.09172771339976356	2.997124439162736	0.002725394383055914	0.007532467179332588
Cuedc2	3553.2057446527633	-0.35649021600574404	0.08185493941371214	4.355146049329623	1.3297822671689704e-5	5.306570789132838e-5
Cul1	8387.692255490521	-0.03270039240528065	0.06309497399881464	0.5182725395194709	0.6042681295143248	0.7493744526651592
Cul2	5645.918425294024	-0.1364366703493036	0.07524361525464149	1.813265748696031	0.0697908433605779	0.13705560951967302
Cul3	9721.591382852399	0.14940284477775986	0.06620957981843746	-2.2565140148519034	0.02403845860104043	0.05402331761006782
Cul4a	6092.225288772845	-0.14595237049268264	0.06578235699847698	2.218716038041352	0.026506049222554045	0.05882499135934468
Cul4b	4745.569857652193	0.16198375292318778	0.08667496822826026	-1.8688642895905117	0.06164169768592699	0.12292783235426341
Cul5	5145.385332039672	0.3981481287326513	0.07329398611386784	-5.432207331636972	5.5661196678431834e-8	2.9457212770397476e-7
Cul7	6362.317322349776	-0.5513395729685308	0.06352225890504845	8.6794705111583	3.976155429201152e-18	4.779177970054355e-17
Cul9	3845.0988844333187	-0.1696117145518296	0.07230711033241183	2.34571280434368	0.018990734208635195	0.04385049313627179
Cuta	507.57525341160385	-0.5715723970914984	0.1627398723942063	3.512184129694863	4.4443996538464503e-4	0.0014042914492836533
Cutal	5.5817576717250965	2.2741030629129955	1.5485106980774583	-1.4685743312825612	0.14194828132841317	0.25022217200887886
Cutc	287.9673475336113	-0.05728288140228936	0.21763940665489365	0.2632008710312359	0.7923957594801575	0.883636540064233
Cux1	3029.023358580773	-0.01431786235489417	0.08398865210139472	0.17047377230925231	0.8646375591067946	0.9284906863709248
Cux2	2261.4246812708243	-0.14858911747813455	0.0947189745945138	1.5687365505616544	0.1167093381840004	0.21281435227932177
Cuzd1	8.822488615768576	2.675125720906026	1.2845424332190678	-2.0825514609137135	0.03729212752972284	0.07924785482540007
Cwc15	2498.945144263351	-0.3026713316169152	0.08373541410127008	3.614615570550147	3.0079361617959286e-4	9.757063479452333e-4
Cwc22	1881.6921677971534	-1.6500377209729817e-4	0.1330624937004577	0.001240047195182925	0.9990105857418698	0.999325913403212
Cwc25	2506.3519861817203	0.34218972644259393	0.08580214706657659	-3.9881254507195276	6.659744579301135e-5	2.4051271394450884e-4
Cwc27	1113.008359506042	0.1401171761037167	0.11810356340119249	-1.1863924514093191	0.23546735135943067	0.3766012016233135
Cwf19l1	1502.9585104456892	0.98149147720663	0.10515401823297914	-9.33384661565703	1.0209675510703784e-20	1.4433976195987543e-19
Cwf19l2	1901.2128744203853	0.7594553097056432	0.09808645824579032	-7.742713146014094	9.731743654086695e-15	9.298950029269273e-14
Cwh43	11.005560302342149	1.1906419208303767	1.0830611873869196	-1.0993302453234568	0.27162404442052906	0.4219715036483955
Cx3cl1	730.1942031529667	-0.7176731387948428	0.15176979683794076	4.728695390962219	2.2596710014035247e-6	9.97391924133891e-6
Cxadr	10740.081593684401	0.029395883032647497	0.06251047680560771	-0.47025530014850947	0.6381726291526393	0.7761338371178405
Cxcl1	26.47374247785309	3.1789585893602195	0.7884140411569729	-4.032092813434927	5.528234468597158e-5	2.0188088807446698e-4
Cxcl10	11.811345115845613	3.9557516815105664	1.3312150085232641	-2.9715347680002036	0.002963153212059093	0.008117613935643805
Cxcl12	130.16897137119312	-1.9744238596968229	0.3296115296937575	5.990154111208618	2.096422866559694e-9	1.2731868670594885e-8
Cxcl13	11.844087561279798	-1.7154028688180178	1.112828203032821	1.541480404740807	0.12319990841969583	0.22264509808218946
Cxcl14	119.24711634147563	0.07312620943001212	0.3270092566798732	-0.2236212215289039	0.823052049411847	0.9041210121066591
Cxcl16	15.479638905721007	1.3690899689061853	1.0473331146654543	-1.3072153928251458	0.1911395691858968	0.31947861451022636
Cxcl17	4.235471753932419	-0.04475711718841454	1.6485079515494037	0.02715007661706946	0.9783400340983656	0.9873475652127547
Cxcl2	3.9646478285202615	5.493606175138691	2.442084991611447	-2.2495556845929636	0.02447716424483097	0.05489765997405836
Cxcr4	138.07063689998114	-1.3473170709141948	0.35897472250394286	3.753236610968886	1.745659396342787e-4	5.885410181109592e-4
Cxx1a	5208.206692309474	-0.7086778731937251	0.08387576407976018	8.449137614052855	2.9346240180976226e-17	3.335437878309999e-16
Cxx1b	7949.528697545915	-0.6264470378862054	0.06445211513988604	9.719572996581615	2.4882273152660684e-22	3.897334629306778e-21
Cxx1c	663.067434915556	-0.5398806985804531	0.14753610896687994	3.659312302330338	2.5289299381570644e-4	8.312463746595779e-4
Cxxc1	2421.911052258398	0.04835981857927182	0.08589633559317987	-0.56300211464564	0.5734334439869506	0.7247454331308907
Cxxc4	2409.957800913905	0.3034719502181465	0.10467315809623196	-2.899233726560037	0.0037407592783902373	0.010063743304837346
Cxxc5	4074.5721164686042	0.26447905033462704	0.07529709098272269	-3.512473681025913	4.439559728962038e-4	0.0014032285280288091
Cyb561	3622.1424320460333	-0.5898101412056274	0.07397943126049475	7.97262335160162	1.553410589304035e-15	1.5778900830991574e-14
Cyb561a3	217.8795461832175	-0.6716571415495014	0.24453260194012716	2.746697725458931	0.006019858772459168	0.015533670044553005
Cyb561d1	1090.9823682300487	0.06614298648156723	0.1233736347128138	-0.536119298386023	0.5918761033817694	0.7393407698978482
Cyb561d2	809.8398549284003	-0.20365634531796228	0.13148388402276628	1.5489072811592592	0.12140401037661512	0.2199197158532282
Cyb5a	2169.8654634420636	-0.8725643157788235	0.08852242559550687	9.8569860677553809	6.393987980372478e-23	1.0268723095167458e-21
Cyb5b	10417.965322256774	-0.40095524437478597	0.057465944253035445	6.9772671377205615	3.0097709379766363e-12	2.386605270459789e-11
Cyb5d1	543.9134955218756	-0.005814597949541121	0.1642165393080312	0.03540811403067213	0.9717543147096054	0.9859750493077729
Cyb5d2	402.3822446753623	0.1911832313719156	0.18225996492944013	-1.0489590044962973	0.29419698688286905	0.4487530647824286
Cyb5r1	2588.082924063876	-0.4209552717458371	0.09028426284762972	4.662554231142938	3.123087508684679e-6	1.3545964639060031e-5
Cyb5r2	25.770600625255007	-1.00702898016682	0.6957042841953957	1.4474957292112716	0.1477581317230725	0.25835594250245736
Cyb5r3	6808.957775805523	-0.4680890934393535	0.06597829652507195	7.094591980886901	1.2973366639848014e-12	1.0515284171215258e-11
Cyb5r4	3287.975676478519	-0.09234307605916008	0.07770304037676774	1.188410075222353	0.2346718889404769	0.3754552770890339
Cyb5rl	453.4093885911344	0.0494129487895569	0.18033390241581093	-0.2740080934733023	0.7840784019213355	0.8788680648307235
Cyba	39.13519409507148	-0.4679214897015682	0.5635109171890357	0.830368100117214	0.40633069570633246	0.5718672147988298
Cybrd1	50.92018706697518	1.217766641627337	0.5118725638609015	-2.379042612563736	0.017357669276841854	0.04047284871847307
Cyc1	7041.511072056196	-0.24941442579908235	0.0620983972085716	4.016439022755567	5.908414253178857e-5	2.1489766071957912e-4
Cycs	4922.25766958979	-0.3531244280401842	0.10109985202367129	3.49282833725122	4.779336390210605e-4	0.0015016371688673935
Cyct	19.505267461725623	0.2668238830908838	0.7940831541709907	-0.33601504035108687	0.7368595246753542	0.8475698408180713
Cyfip1	1441.484270904846	-1.0223148008525624	0.10918777038643705	9.362905728676287	7.757338057059489e-21	1.1016115246824959e-19
Cyfip2	22624.652453653875	-0.3021259035368883	0.051676274137230395	5.846510968158603	5.019904845743591e-9	2.9533877055016824e-8
Cygb	1033.5786739938353	0.6870355860328953	0.122347381185446	-5.615449872127075	1.9605148896354296e-8	1.0884435219392028e-7
Cyhr1	6161.043370622712	0.044962615061974444	0.06331693339522444	-0.7101199102824153	0.47762978051273935	0.6413286323517337
Cyld	3056.524117821468	0.09989619725607035	0.07963975956968154	-1.2543508141641895	0.20971452188680828	0.3443925756695448
Cym	3.561298678875241	-1.5024191546954806	1.8651076780651756	0.8055401692700441	0.4205080358708791	0.5861347407644136
Cyp11a1	9.685791836226903	-0.39685408086571955	1.1502768227306905	0.34500745648652725	0.7300887650582175	0.8432117266509965
Cyp1a1	78.77251212035793	1.9985781000455816	0.43154218341551126	-4.63124620686559	3.6347134139061863e-6	1.560841814937356e-5
Cyp1b1	577.9440394817001	1.8918744401883043	0.16077668527046615	-11.767094445352592	5.767695794492045e-32	1.4526190136724003e-30
Cyp20a1	1036.7877164256904	-0.5898941920525564	0.12007701998219401	4.9126318436286205	8.98619161965465e-7	4.157480137414433e-6
Cyp24a1	22.412673704960515	1.5397075209484965	0.7611817301581189	-2.0227857027370533	0.043095246356196874	0.08985264358147847
Cyp26a1	3.7492068587452234	0.6902354194438693	1.753424839217082	-0.39364984686316234	0.6938395740072314	0.8167240002319862
Cyp26b1	47.809184700493425	0.8258179781508702	0.544147799193631	-1.5176354280484905	0.12910633049071385	0.23151234197292758
Cyp27a1	16.56037992778384	1.6187351569484172	0.8882959109296046	-1.8222927034015113	0.06841058474756272	0.1347169914017093
Cyp27b1	29.052985016241596	2.097247807522592	0.7233255472247739	-2.8994521423572377	0.00373815406520438	0.010058157570377995
Cyp2a5	5.436373629074354	-0.6808876960927609	1.4850976253169799	0.45848009214036145	0.6466075618941276	0.7823391950507022
Cyp2b23	3.2973756834985246	-0.046350703772496546	1.8561828709070234	0.02497097915241901	0.9800781116692477	0.9873475652127547
Cyp2c55	5.452554463631838	-1.231578738304216	1.5637251246141683	0.7875928569019407	0.43093489423558556	0.5962907156083291
Cyp2c65	8.588446462579173	2.04850250206541	1.2816697703584043	-1.5983075745732613	0.10997454249815442	0.2024166030009105
Cyp2d22	22.495661747077314	0.8878304058586503	0.7514034368360207	-1.1815628759925436	0.2373791911931649	0.37896970031237753
Cyp2j6	456.8221139310624	-0.14090268306463313	0.17176909525103704	0.8203028772941182	0.4120434665316456	0.5779307011948986
Cyp2j8	3.2445149291593376	5.204943055061055	2.4383083451861363	-2.134653340844683	0.03278933691852059	0.07082690463542758
Cyp2j9	3.774595301250126	-0.7756809804971638	1.8138440134381355	0.42764481110305785	0.6689097358853033	0.798550893260864
Cyp2r1	13.390516177872259	-0.10477026831331486	1.023827183419572	0.10233198532918736	0.91849316794165	0.9557989026745197
Cyp2s1	70.27697122369081	-0.39519657855680873	0.43098722742033824	0.9169565903895728	0.3591653878417719	0.522894866381693
Cyp2u1	396.9917320207132	-0.4399898126399259	0.18286795767688713	2.406051985429576	0.01612596980871389	0.037846866935657204
Cyp39a1	97.74329398275363	-0.2639124586925393	0.3615486010932015	0.7299501585528383	0.4654206509808435	0.6297133596044691
Cyp3a57	3.481325729236973	2.6511601549655293	2.0003733469554494	-1.325332673023549	0.18506083676282528	0.3115201674083855
Cyp46a1	2011.7000566046215	-0.18822596768642189	0.09397533000776796	2.0029295738664947	0.04518484823496154	0.09370595366864366
Cyp4a12b	3.296594972357347	-0.8904953680984061	1.9704414721299772	0.45192682994832234	0.6513216952975602	0.7859923866270933
Cyp4b1	13.629795986373697	-0.14642858574595535	0.962003511615584	0.15221211147144764	0.8790196416981985	0.9368621986935286
Cyp4f13	578.3229446728476	0.18532616864332355	0.15566307012742042	-1.190559639429069	0.23382650404576436	0.37435471705230355
Cyp4f14	3.0671175154249792	-0.7326597973577649	1.978488397964872	0.3703129106601783	0.7111493552177	0.829703337186438
Cyp4f16	527.7086855193182	-0.39870340175028723	0.1661195490396002	2.4000992300746185	0.01639062795655751	0.038444281558399046
Cyp4f17	418.4421490272335	1.143488705281755	0.19584341224821167	-5.838790757140705	5.258105623084505e-9	3.091616525137658e-8
Cyp4f39	14.999247783837774	0.49794827139628534	0.9094012230041252	-0.5475561928005309	0.5839966762051938	0.7330800632454291
Cyp4f40	14.691764598427927	-1.1108276921865037	0.9923737854990475	1.119364203708674	0.262984795702798	0.41123814887242627
Cyp4v3	38.223928318834815	-0.8112306678901916	0.5947333341928747	1.364024212618131	0.1725599453520352	0.29377986935884587
Cyp4x1	2076.5335537524393	-0.46223087246687783	0.09000237308141619	5.135763165363913	2.810013544888217e-7	1.3707646884568867e-6
Cyp4x1os	11.545196580411707	-0.45905858949955763	1.0362837096773796	0.4429854345992506	0.6577762700561454	0.790470566587727
Cyp51	17647.166122010316	0.30312801108678145	0.06145157474403301	-4.932794844548965	8.106128379855662e-7	3.7677348116097635e-6
Cyp7b1	47.16118962036249	-0.24846134676758	0.5293685558571163	0.46935418437403953	0.6388164909598133	0.7766188591267087
Cyr61	102.54224525184586	0.9676640998825725	0.3627490960482729	-2.6675851447299004	0.0076398528273258865	0.019289842187173247
Cys1	23.949915373389572	0.408618403494383	0.7214879400932662	-0.56635514024193	0.5711523835165407	0.7228742393881138
Cysltr2	7.022906034029173	1.412305133222476	1.373562596185498	-1.0282058765611188	0.3038529947149111	0.46048973415988165
Cysrt1	3.7625467498398506	-0.40643474157649506	1.7872891105322923	0.22740290822644257	0.8201104590854091	0.9019747635404674
Cystm1	2559.6152265071423	-0.17861937285862103	0.0831202851192298	2.148926373416609	0.031640236808204714	0.06860195016054875
Cyth1	2491.886387776764	-0.3390541139399338	0.08584998724560941	3.949378733976153	7.835429360475951e-5	2.795322500740154e-4
Cyth2	5775.1613633383	-0.2371624663603655	0.06573783043394603	3.607701452798454	3.089216608226282e-4	0.0010003653577217771
Cyth3	2902.729308663508	0.019259967030232725	0.08901421398972993	-0.21636956803836807	0.8286996856119815	0.9077716786375291
Cyth4	13.028448485329047	-1.4599671248252866	0.9888031061416285	1.4764993311177688	0.1398098946755358	0.24709407447302847
D030018L15Rik	10.125922758094678	-0.24972031858989538	1.0869423677342773	0.2297456847785181	0.8182893929599939	0.9009712106041855
D030028A08Rik	195.98020824917523	-0.5050391117664488	0.25618166619193977	1.971410051600089	0.04867699225767243	0.09977288000211719
D030047H15Rik	2.8526918838775663	-1.631455154692503	2.0729802644792072	0.7870094967365122	0.4312763068796242	0.5967197100571967
D030055H07Rik	53.89616261290791	-0.932885030792146	0.48730916705269944	1.9143596998889625	0.055574211145098605	0.11237171681455231
D030056L22Rik	899.1597724610365	-0.14001251539985987	0.12999260885182395	1.0770805866313324	0.2814442651675095	0.4334031990735498
D030068K23Rik	5.208175693322486	-1.459779234421087	1.5391274524212788	0.9484459731548773	0.34290246464858287	0.505448865526574
D10Jhu81e	1900.6167534545289	-0.6784600890982718	0.0986510905557232	6.877370389687104	6.09674482410256e-12	4.70493517980155e-11
D10Wsu102e	2495.2271522531696	-0.31274936040609413	0.08762286234375521	3.5692666507416764	3.579819179857768e-4	0.0011477029456246073
D11Wsu47e	956.0637484310548	0.022492316736390596	0.123624948539817	-0.1819399482228807	0.8556298535215301	0.9237906918414658
D130007C19Rik	30.707357649543685	-0.7701854539564397	0.6399549564759173	1.2034994747093941	0.22878309451989903	0.3684518118316152
D130017N08Rik	504.7672448272868	-0.5483442287029915	0.16545437125453627	3.314171904587607	9.191497926089482e-4	0.0027689533121766714
D130020L05Rik	59.1683193660544	-0.3597095805976746	0.46355637983918907	0.7759780605812401	0.43776193998924745	0.603541988320398
D130040H23Rik	146.3512975745507	0.07900363419608875	0.31308200919669	-0.2523416608919731	0.8007769890320325	0.8891546658361852
D130043K22Rik	2715.9063068252335	-0.2286782373872894	0.08094154057647661	2.825227142436529	0.0047247109592537095	0.012469171254713293
D130051D11Rik	22.915686178543936	-0.7460279274105318	0.7390969912959632	1.009377573168598	0.31279358983810984	0.47111050382349773
D130058E05Rik	132.70079741251917	0.2654749023651763	0.30881764309843573	-0.8596494024810495	0.3899823337854527	0.5549703694754066
D15Ertd621e	6991.6530051978725	-0.03669417590301117	0.0653048164703667	0.5618908050934014	0.5741904187976923	0.7252374820577018
D16Ertd472e	60.39540221334626	-0.433971529034842	0.4690673961072568	0.9251794787621739	0.35487255612568636	0.5183316157562213
D17H6S53E	546.5162967498429	-0.8567098713601766	0.1804275478126635	4.748220999210673	2.0521372925560225e-6	9.121409681615888e-6
D17Wsu92e	6505.720161674436	-0.731370345437716	0.06388015928935736	11.44910021474484	2.375989334680883e-30	5.633346284159225e-29
D19Bwg1357e	3155.681296207772	-0.20406328407060145	0.07814998228217598	2.6111750522705246	0.009023169332537858	0.02240182332657101
D1Ertd622e	3181.672864968264	-0.5277449363683855	0.0811931477698393	6.499870381480962	8.038924563338118e-11	5.599272914720671e-10
D1Pas1	813.6155730926293	1.0010264620264502	0.13846737445987764	-7.229330850903857	4.853796370186352e-13	4.064065961210633e-12
D230017M19Rik	120.27141627416327	-0.5381319420517879	0.32588117030002617	1.6513133960957325	0.09867459830206003	0.18440270139692103
D230022J07Rik	7.5123483522067245	0.5075542759314938	1.3028394713427893	-0.3895754519997587	0.6968505072075194	0.8188488687770968
D230025D16Rik	2068.0318882234246	-0.26297583977750005	0.08974248668936374	2.9303382319655276	0.0033859323675008656	0.009175360405875582
D2hgdh	502.71302487484206	0.5035937789020565	0.2016456308641044	-2.4974197394906357	0.012510078089503643	0.030183877029807356
D2Wsu81e	1945.1687722936058	0.12909528776438248	0.0969867522082783	-1.3310610451946194	0.1831689253541633	0.3089097220052696
D330023K18Rik	126.8743819918043	-0.08314281768323954	0.319276516921063	0.2604100623654559	0.794547481997174	0.8848729278538282
D330041H03Rik	40.318426009948205	-0.43564472604063464	0.5578477162311754	0.7809384413794049	0.43483870133222624	0.6005125939307344
D330045A20Rik	5.838605588050697	3.4804843128390117	1.8567890349835305	-1.8744640598709068	0.06086649123600897	0.12162424662176446
D330050G23Rik	37.148860342417535	0.286087287710626	0.5977783595572536	-0.47858421626791153	0.6322344491831802	0.7712797877217021
D3Ertd254e	4314.099183164411	1.1047260785491237	0.07634468013232903	-14.470243069121391	1.8681083420907341e-47	8.74928081892988e-46
